"","species","date","hour.1.total","hour.2.total","hour.3.total","hour.4.total","hour.5.total","day.total","total.obs.mins","time.of.obs","start.time.am","start.time.pm","principle.observer","wind.dir.speed","wind.dir","wind.speed","visibility"
"4170","NOGA",2021-11-12,"","","","","",32,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4171","NOPI",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4172","PAJA",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4173","POJA",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4174","RAZO",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4175","RBGU",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4176","RBME",2021-11-12,"","","","","",17,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4177","RNGR",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4178","RNPH",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4179","RTLO",2021-11-12,"","","","","",18,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4180","SC sp.",2021-11-12,"","","","","",8,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4181","Scaup sp.",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4182","Shearwater sp.",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4183","SUSC",2021-11-12,"","","","","",34,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4184","Tern sp.",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4185","UNBI",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4186","WODU",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4187","WWSC",2021-11-12,"","","","","",0,180,"6:30-8:15, 12:45-1:00, 1:15-2:15","","","RZK","SE 18-23/30-35","","","unli - 1/2 miles"
"4188","ABDU",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4189","AMWI",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4190","BLGU",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4191","BLKI",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4192","BLSC",2021-11-13,"","","","","",1,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4193","BLSK",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4194","BOGU",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4195","BRAN",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4196","BUFF",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4197","Calidris sp.",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4198","CANG",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4199","CATE",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4200","CO sp.",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4201","COEI",2021-11-13,"","","","","",33,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4202","COGO",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4203","COLO",2021-11-13,"","","","","",53,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4204","COMU",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4205","COTE",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4206","DCCO",2021-11-13,"","","","","",626,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4207","Duck sp.",2021-11-13,"","","","","",24,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4208","GBHE",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4209","GRCO",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4210","Great Shearwater",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4211","GREG",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4212","GRSC",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4213","GWTE",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4214","HADU",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4215","HOGR",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4216","Jaeger sp.",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4217","LAGU",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4218","Large alcid sp.",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4219","LO sp.",2021-11-13,"","","","","",19,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4220","LTDU",2021-11-13,"","","","","",10,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4221","MALL",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4222","MALL/ABDU",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4223","NOGA",2021-11-13,"","","","","",8,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4224","NOPI",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4225","PAJA",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4226","POJA",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4227","RAZO",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4228","RBGU",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4229","RBME",2021-11-13,"","","","","",22,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4230","RNGR",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4231","RNPH",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4232","RTLO",2021-11-13,"","","","","",65,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4233","SC sp.",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4234","Scaup sp.",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4235","Shearwater sp.",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4236","SUSC",2021-11-13,"","","","","",4,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4237","Tern sp.",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4238","UNBI",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4239","WODU",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4240","WWSC",2021-11-13,"","","","","",0,105,"6:25-8:10","","","RZK","NW 17 to Calm","","","Unlimited Hazy"
"4241","ABDU",2021-11-14,"","","","","",3,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4242","AMWI",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4243","BLGU",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4244","BLKI",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4245","BLSC",2021-11-14,"","","","","",1,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4246","BLSK",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4247","BOGU",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4248","BRAN",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4249","BUFF",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4250","Calidris sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4251","CANG",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4252","CATE",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4253","CO sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4254","COEI",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4255","COGO",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4256","COLO",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4257","COMU",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4258","COTE",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4259","DCCO",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4260","Duck sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4261","GBHE",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4262","GRCO",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4263","Great Shearwater",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4264","GREG",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4265","GRSC",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4266","GWTE",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4267","HADU",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4268","HOGR",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4269","Jaeger sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4270","LAGU",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4271","Large alcid sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4272","LO sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4273","LTDU",2021-11-14,"","","","","",6,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4274","MALL",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4275","MALL/ABDU",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4276","NOGA",2021-11-14,"","","","","",40,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4277","NOPI",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4278","PAJA",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4279","POJA",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4280","RAZO",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4281","RBGU",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4282","RBME",2021-11-14,"","","","","",2,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4283","RNGR",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4284","RNPH",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4285","RTLO",2021-11-14,"","","","","",3,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4286","SC sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4287","Scaup sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4288","Shearwater sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4289","SUSC",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4290","Tern sp.",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4291","UNBI",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4292","WODU",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4293","WWSC",2021-11-14,"","","","","",0,75,"7:00-8:15","","","RZK","W 20-30","","","4-5 miles"
"4294","ABDU",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4295","AMWI",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4296","BLGU",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4297","BLKI",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4298","BLSC",2021-11-15,"","","","","",2,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4299","BLSK",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4300","BOGU",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4301","BRAN",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4302","BUFF",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4303","Calidris sp.",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4304","CANG",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4305","CATE",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4306","CO sp.",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4307","COEI",2021-11-15,"","","","","",14,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4308","COGO",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4309","COLO",2021-11-15,"","","","","",5,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4310","COMU",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4311","COTE",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4312","DCCO",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4313","Duck sp.",2021-11-15,"","","","","",2,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4314","GBHE",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4315","GRCO",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4316","Great Shearwater",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4317","GREG",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4318","GRSC",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4319","GWTE",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4320","HADU",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4321","HOGR",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4322","Jaeger sp.",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4323","LAGU",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4324","Large alcid sp.",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4325","LO sp.",2021-11-15,"","","","","",3,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4326","LTDU",2021-11-15,"","","","","",20,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4327","MALL",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4328","MALL/ABDU",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4329","NOGA",2021-11-15,"","","","","",87,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4330","NOPI",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4331","PAJA",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4332","POJA",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4333","RAZO",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4334","RBGU",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4335","RBME",2021-11-15,"","","","","",1,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4336","RNGR",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4337","RNPH",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4338","RTLO",2021-11-15,"","","","","",2,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4339","SC sp.",2021-11-15,"","","","","",7,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4340","Scaup sp.",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4341","Shearwater sp.",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4342","SUSC",2021-11-15,"","","","","",3,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4343","Tern sp.",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4344","UNBI",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4345","WODU",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4346","WWSC",2021-11-15,"","","","","",0,90,"6:40-8:10","","","RZK","SSE 18-25","","","1-2 miles"
"4347","ABDU",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4348","AMWI",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4349","BLGU",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4350","BLKI",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4351","BLSC",2021-11-16,"","","","","",2,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4352","BLSK",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4353","BOGU",2021-11-16,"","","","","",4,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4354","BRAN",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4355","BUFF",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4356","Calidris sp.",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4357","CANG",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4358","CATE",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4359","CO sp.",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4360","COEI",2021-11-16,"","","","","",26,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4361","COGO",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4362","COLO",2021-11-16,"","","","","",5,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4363","COMU",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4364","COTE",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4365","DCCO",2021-11-16,"","","","","",15,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4366","Duck sp.",2021-11-16,"","","","","",3,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4367","GBHE",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4368","GRCO",2021-11-16,"","","","","",1,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4369","Great Shearwater",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4370","GREG",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4371","GRSC",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
"4372","GWTE",2021-11-16,"","","","","",0,120,"6:45-8:45","","","RZK","WNW 28-35","","","unlimited"
