"","cond((Int))","disp((Int))","cond(scale(doy))","cond(I(scale(doy)^2))","cond(scale(obs.hours))","cond(scale(pressure))","cond(scale(tsm))","cond(scale(wind.dir.cos))","cond(scale(wind.dir.sin))","cond(scale(wind.speed))","cond(scale(year))","df","logLik","AICc","delta","weight"
"72",-2.56409521535874,"+",1.84932506102733,NA,NA,-0.0486005001539897,-0.872498251760154,NA,NA,0.155316708984528,NA,7,-328.610961134523,671.410474457599,4.07825420824895,0.00447901531403245
"73",-2.53074298573279,"+",2.05798857667531,NA,0.411105716173498,-0.0172132091300767,NA,0.0757735431180545,NA,NA,NA,7,-328.61146224492,671.411476678393,4.07925642904274,0.00447677139516322
"74",-2.54645683705768,"+",2.31832094386043,-0.227868580502605,0.407906018095034,NA,NA,NA,-0.0712780191146232,0.126460372063752,NA,8,-327.586486239996,671.415805532268,4.08358528291751,0.00446709222926542
"75",-2.56995945957265,"+",2.38392567158538,-0.261125970340146,0.351342358803754,-0.0652022515494502,-0.67634662122364,NA,NA,NA,0.0974704906805579,9,-326.559122910835,671.422299875724,4.09007962637349,0.00445261033898946
"76",-2.54248143210096,"+",2.3300007010515,-0.236723284867836,0.406184518873082,NA,NA,0.0726294566117112,NA,0.125051029025287,NA,8,-327.614577476507,671.471988005291,4.13976775594097,0.00434335222678177
"77",-2.56861540328596,"+",1.9384088441328,NA,NA,-0.0744882758468246,-0.919458899405016,NA,-0.121922777623612,NA,NA,7,-328.646109613963,671.480771416479,4.1485511671284,0.00432431932654987
"78",-2.56133627407984,"+",2.1973691419644,-0.24893616971856,NA,NA,-0.919054930865305,0.0995628656889245,NA,0.170407423104945,NA,8,-327.619330968854,671.481494989985,4.1492747406345,0.00432275512807179
"79",-2.51149307847118,"+",2.40566901724182,-0.251847635063584,0.444082238012686,NA,NA,0.0704284286659215,NA,NA,0.177982637370185,8,-327.629600670661,671.502034393598,4.16981414424777,0.00427858889710617
"80",-2.5697873703019,"+",1.85509608872268,NA,NA,NA,-0.856169488275148,NA,NA,0.169410213279291,-0.0334890392402245,7,-328.661420979784,671.511394148121,4.17917389877084,0.00425861240643653
"81",-2.43938097967136,"+",2.26669188736408,-0.224860879506795,NA,NA,NA,NA,NA,NA,NA,5,-330.730082141861,671.560835424661,4.22861517531112,0.00415462737326965
"82",-2.5555217172112,"+",2.19852794010566,-0.253764740052561,NA,-0.0679145854738486,-0.944897503631599,NA,NA,0.156509995455078,NA,8,-327.710988270713,671.664809593702,4.33258934435162,0.00394415863679258
"83",-2.50545642620666,"+",2.40079797104749,-0.252211645612904,0.447111352415327,-0.025809894183574,NA,NA,NA,NA,0.186120772512303,8,-327.720872986983,671.684579026243,4.35235877689331,0.00390536380158878
"84",-2.53899190830382,"+",2.32534954523932,-0.235450382821357,0.409638689027646,-0.00288991921205355,NA,NA,NA,0.127667106119143,NA,8,-327.732657252241,671.708147556758,4.37592730740823,0.00385961206339003
"85",-2.61987585329706,"+",1.9556428679503,NA,0.314389325021463,NA,-0.71185962449001,0.0829129144707129,-0.107966305978358,0.137770157197424,NA,9,-326.719184422725,671.742422899504,4.41020265015425,0.00379403085986836
"86",-2.57334511057623,"+",1.95825490116598,NA,NA,NA,-0.885245076600777,NA,-0.124992061066969,NA,-0.0311871397521781,7,-328.78757028837,671.763692765292,4.43147251594178,0.00375389539355431
"87",-2.54458391330531,"+",2.39360192482802,-0.22719846015052,0.413469109896237,NA,NA,0.0793505078619034,-0.0752381888439111,NA,NA,8,-327.765050234224,671.772933520724,4.44071327137431,0.00373659098616227
"88",-2.55433860801478,"+",1.93306820574495,NA,NA,-0.0743837807689048,-0.886444176387524,0.0993409137286556,NA,NA,NA,7,-328.836555138579,671.86166246571,4.52944221635937,0.00357444250825203
"89",-2.56650508490029,"+",2.2772196419789,-0.230176194452969,NA,NA,-0.937471789941658,0.111362624642147,-0.113521316747545,NA,NA,8,-327.826493509044,671.895820070364,4.56359982101412,0.00351391366259309
"90",-2.55384114140353,"+",2.18640493289613,-0.244736542740116,NA,NA,-0.897738102448139,NA,NA,0.176991623738561,-0.00368585145680622,8,-327.831065485139,671.904964022555,4.57274377320459,0.00349788480302925
"91",-2.55978651444087,"+",2.27113532226097,-0.239599133434616,NA,-0.0947288419489404,-0.979168484693577,NA,-0.107312866027119,NA,NA,8,-327.84460908002,671.932051212316,4.59983096296605,0.00345083023160595
"92",-2.46196959012898,"+",1.86635724531742,NA,NA,NA,NA,NA,NA,0.151256650768923,NA,5,-330.927789348473,671.956249837885,4.62402958853534,0.00340932913095516
"93",-2.60380349009431,"+",1.94807582112438,NA,0.332729985975859,NA,-0.665778529724563,NA,-0.105476192948542,0.140083810516015,0.0615394655130662,9,-326.835693046964,671.975440147982,4.64321989863197,0.00337677253192267
"94",-2.6142023313735,"+",1.95116706651751,NA,0.317424853624485,-0.0265539695343801,-0.712598081880415,NA,-0.105468232564589,0.134447573683828,NA,9,-326.851428330791,672.006910715636,4.67469046628594,0.00332405391665339
"95",-2.53908613474549,"+",2.38843224790902,-0.226816976787562,0.416383152784193,-0.0233029526234172,NA,NA,-0.072805226678331,NA,NA,8,-327.890774769128,672.024382590533,4.69216234118244,0.0032951416612637
"96",-2.53488236255405,"+",2.40090088291809,-0.237464595549095,0.414248866874493,-0.0242812612317458,NA,0.0769564846548218,NA,NA,NA,8,-327.910179253507,672.063191559291,4.7309713099412,0.00323181750958816
"97",-2.54855406358009,"+",2.28772491278493,-0.256558104987036,NA,-0.0942371602727753,-0.965070184189792,0.103266055079922,NA,NA,NA,8,-327.925458733663,672.093750519603,4.76153027025293,0.00318281235810462
"98",-2.56041469212424,"+",1.95374119121865,NA,NA,NA,-0.856314463053381,0.105935047298445,NA,NA,-0.0406093258899115,7,-328.970521403071,672.129594994693,4.79737474534318,0.00312627736898958
"99",-2.62030847151488,"+",2.29782056077605,-0.242213498985248,0.314506223929405,NA,-0.764395482522808,0.0863534637443955,-0.096444508543288,0.142907308747113,NA,10,-325.919814507776,672.211879438563,4.87965918921293,0.00300026535316435
"100",-2.55266709867863,"+",1.93447514644956,NA,NA,-0.0797284192681093,-0.882097582197761,NA,NA,NA,-0.0354782120426536,7,-329.032913988922,672.254380166397,4.92215991704688,0.002937181276288
"101",-2.5254448835826,"+",1.97533420477849,NA,0.43001661563886,NA,NA,NA,-0.0819082000186519,0.121544855617057,0.149955387776817,8,-328.019137897371,672.281108847018,4.94888859766763,0.0028981889200701
