"","species","date","hour.1.total","hour.2.total","hour.3.total","hour.4.total","hour.5.total","day.total","total.obs.mins","time.of.obs","start.time.am","start.time.pm","principle.observer","wind.dir.speed","wind.dir","wind.speed","visibility"
"1185","DCCO",2021-09-15,"","","","","",166,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1186","Duck sp.",2021-09-15,"","","","","",12,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1187","GBHE",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1188","GRCO",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1189","GREG",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1190","GRSC",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1191","GWTE",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1192","Great Shearwater",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1193","HADU",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1194","HOGR",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1195","Jaeger sp.",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1196","LAGU",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1197","LO sp.",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1198","LTDU",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1199","Large alcid sp.",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1200","MALL",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1201","MALL/ABDU",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1202","NOGA",2021-09-15,"","","","","",64,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1203","NOPI",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1204","PAJA",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1205","POJA",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1206","RAZO",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1207","RBGU",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1208","RBME",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1209","RNGR",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1210","RNPH",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1211","RTLO",2021-09-15,"","","","","",1,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1212","SC sp.",2021-09-15,"","","","","",7,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1213","SUSC",2021-09-15,"","","","","",10,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1214","Scaup sp.",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1215","Shearwater sp.",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1216","Tern sp.",2021-09-15,"","","","","",8,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1217","UNBI",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1218","WODU",2021-09-15,"","","","","",0,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1219","WWSC",2021-09-15,"","","","","",3,300,"5:50-8:50  14:06-16:06","","","ACK","S13","","","9 mi-4 mi"
"1220","ABDU",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1221","AMWI",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1222","BLGU",2021-09-16,"","","","","",1,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1223","BLKI",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1224","BLSC",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1225","BLSK",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1226","BOGU",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1227","BRAN",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1228","BUFF",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1229","CANG",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1230","CATE",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1231","CO sp.",2021-09-16,"","","","","",347,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1232","COEI",2021-09-16,"","","","","",129,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1233","COGO",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1234","COLO",2021-09-16,"","","","","",9,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1235","COMU",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1236","COTE",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1237","Calidris sp.",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1238","DCCO",2021-09-16,"","","","","",73,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1239","Duck sp.",2021-09-16,"","","","","",10,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1240","GBHE",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1241","GRCO",2021-09-16,"","","","","",1,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1242","GREG",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1243","GRSC",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1244","GWTE",2021-09-16,"","","","","",1,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1245","Great Shearwater",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1246","HADU",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1247","HOGR",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1248","Jaeger sp.",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1249","LAGU",2021-09-16,"","","","","",1,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1250","LO sp.",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1251","LTDU",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1252","Large alcid sp.",2021-09-16,"","","","","",1,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1253","MALL",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1254","MALL/ABDU",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1255","NOGA",2021-09-16,"","","","","",57,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1256","NOPI",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1257","PAJA",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1258","POJA",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1259","RAZO",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1260","RBGU",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1261","RBME",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1262","RNGR",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1263","RNPH",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1264","RTLO",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1265","SC sp.",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1266","SUSC",2021-09-16,"","","","","",17,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1267","Scaup sp.",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1268","Shearwater sp.",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1269","Tern sp.",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1270","UNBI",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1271","WODU",2021-09-16,"","","","","",0,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1272","WWSC",2021-09-16,"","","","","",1,300,"6:47-9:47  13:19-15:19","","","ACK","N 5 / ENE 9","","","11 mi/ unlimited"
"1273","ABDU",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1274","AMWI",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1275","BLGU",2021-09-17,"","","","","",1,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1276","BLKI",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1277","BLSC",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1278","BLSK",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1279","BOGU",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1280","BRAN",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1281","BUFF",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1282","CANG",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1283","CATE",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1284","CO sp.",2021-09-17,"","","","","",244,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1285","COEI",2021-09-17,"","","","","",84,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1286","COGO",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1287","COLO",2021-09-17,"","","","","",10,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1288","COMU",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1289","COTE",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1290","Calidris sp.",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1291","DCCO",2021-09-17,"","","","","",40,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1292","Duck sp.",2021-09-17,"","","","","",4,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1293","GBHE",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1294","GRCO",2021-09-17,"","","","","",1,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1295","GREG",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1296","GRSC",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1297","GWTE",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1298","Great Shearwater",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1299","HADU",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1300","HOGR",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1301","Jaeger sp.",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1302","LAGU",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1303","LO sp.",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1304","LTDU",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1305","Large alcid sp.",2021-09-17,"","","","","",1,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1306","MALL",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1307","MALL/ABDU",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1308","NOGA",2021-09-17,"","","","","",10,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1309","NOPI",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1310","PAJA",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1311","POJA",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1312","RAZO",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1313","RBGU",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1314","RBME",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1315","RNGR",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1316","RNPH",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1317","RTLO",2021-09-17,"","","","","",1,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1318","SC sp.",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1319","SUSC",2021-09-17,"","","","","",6,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1320","Scaup sp.",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1321","Shearwater sp.",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1322","Tern sp.",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1323","UNBI",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1324","WODU",2021-09-17,"","","","","",0,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1325","WWSC",2021-09-17,"","","","","",2,300,"5:41-8:41  13:15-15:15","","","ACK","W3  SSE 7","","","unlimited"
"1326","ABDU",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1327","AMWI",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1328","BLGU",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1329","BLKI",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1330","BLSC",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1331","BLSK",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1332","BOGU",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1333","BRAN",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1334","BUFF",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1335","CANG",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1336","CATE",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1337","CO sp.",2021-09-18,"","","","","",3,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1338","COEI",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1339","COGO",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1340","COLO",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1341","COMU",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1342","COTE",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1343","Calidris sp.",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1344","DCCO",2021-09-18,"","","","","",7,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1345","Duck sp.",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1346","GBHE",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1347","GRCO",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1348","GREG",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1349","GRSC",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1350","GWTE",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1351","Great Shearwater",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1352","HADU",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1353","HOGR",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1354","Jaeger sp.",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1355","LAGU",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1356","LO sp.",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1357","LTDU",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1358","Large alcid sp.",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1359","MALL",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1360","MALL/ABDU",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1361","NOGA",2021-09-18,"","","","","",4,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1362","NOPI",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1363","PAJA",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1364","POJA",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1365","RAZO",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1366","RBGU",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1367","RBME",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
"1368","RNGR",2021-09-18,"","","","","",0,60,"13:45-14:45","","","ACK","SE 4","","","4 mi to 1 mi"
