"species","date","year","time.of.obs","total.obs.mins","obs.hours","day.total","count.p.hour","wind.dir.speed","visibility","principle.observer"
"COTE",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"Cormorant sp.",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"DCCO",2016-10-02,"2016","630-930,330-530",300,5,240,48,"Fog, NE 0-3",NA,"SB"
"Duck sp.",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"Falcon sp.",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"GRCO",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"GWFG",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"Grebe sp.",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"LAGU",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"LTDU",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"Loon sp.",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"MALL",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"MERL",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"Merganser sp.",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"NOGA",2016-10-02,"2016","630-930,330-530",300,5,67,13.4,"Fog, NE 0-3",NA,"SB"
"NOHA",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"NOPI",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"OSPR",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"PAJA",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"PAWA",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"PEFA",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"Peep sp.",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"RAZO",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"RBGU",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"RBME",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"RNGR",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"RTHU",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"RTLO",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"SEPL",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"SSHA",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"SUSC",2016-10-02,"2016","630-930,330-530",300,5,106,21.2,"Fog, NE 0-3",NA,"SB"
"Scoter sp.",2016-10-02,"2016","630-930,330-530",300,5,83,16.6,"Fog, NE 0-3",NA,"SB"
"Shorebird sp.",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"Tern sp.",2016-10-02,"2016","630-930,330-530",300,5,0,0,"Fog, NE 0-3",NA,"SB"
"WWSC",2016-10-02,"2016","630-930,330-530",300,5,39,7.8,"Fog, NE 0-3",NA,"SB"
"ABDU",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"BAEA",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"BLGU",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"BLKI",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"BLSC",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"BOGU",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"BRAN",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Bird sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"CANG",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"CATE",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"COEI",2016-10-03,"2016","330-530",120,2,174,87,"SE  ""5 gusts""",NA,"SB"
"COLO",2016-10-03,"2016","330-530",120,2,4,2,"SE  ""5 gusts""",NA,"SB"
"CORA",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"COTE",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Cormorant sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"DCCO",2016-10-03,"2016","330-530",120,2,329,164.5,"SE  ""5 gusts""",NA,"SB"
"Duck sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Falcon sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"GRCO",2016-10-03,"2016","330-530",120,2,2,1,"SE  ""5 gusts""",NA,"SB"
"GWFG",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Grebe sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"LAGU",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"LTDU",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Loon sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"MALL",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"MERL",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Merganser sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"NOGA",2016-10-03,"2016","330-530",120,2,4,2,"SE  ""5 gusts""",NA,"SB"
"NOHA",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"NOPI",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"OSPR",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"PAJA",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"PAWA",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"PEFA",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Peep sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"RAZO",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"RBGU",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"RBME",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"RNGR",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"RTHU",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"RTLO",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"SEPL",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"SSHA",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"SUSC",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Scoter sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Shorebird sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"Tern sp.",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"WWSC",2016-10-03,"2016","330-530",120,2,0,0,"SE  ""5 gusts""",NA,"SB"
"ABDU",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"BAEA",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"BLGU",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"BLKI",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"BLSC",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"BOGU",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"BRAN",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"Bird sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"CANG",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"CATE",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"COEI",2016-10-04,"2016","330-545",135,2.25,81,36,"ESE 2",NA,"SB"
"COLO",2016-10-04,"2016","330-545",135,2.25,5,2.22222222222222,"ESE 2",NA,"SB"
"CORA",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"COTE",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"Cormorant sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"DCCO",2016-10-04,"2016","330-545",135,2.25,198,88,"ESE 2",NA,"SB"
"Duck sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"Falcon sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"GRCO",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"GWFG",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"Grebe sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"LAGU",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"LTDU",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"Loon sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"MALL",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"MERL",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"Merganser sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"NOGA",2016-10-04,"2016","330-545",135,2.25,27,12,"ESE 2",NA,"SB"
"NOHA",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"NOPI",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"OSPR",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"PAJA",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"PAWA",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"PEFA",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"Peep sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"RAZO",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"RBGU",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"RBME",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"RNGR",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"RTHU",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"RTLO",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"SEPL",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"SSHA",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"SUSC",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"Scoter sp.",2016-10-04,"2016","330-545",135,2.25,2,0.888888888888889,"ESE 2",NA,"SB"
"Shorebird sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"Tern sp.",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"WWSC",2016-10-04,"2016","330-545",135,2.25,0,0,"ESE 2",NA,"SB"
"ABDU",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"BAEA",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"BLGU",2016-10-05,"2016","630-930,330-530",300,5,1,0.2,"NE 0-3,SW 0-3",NA,"SB"
"BLKI",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"BLSC",2016-10-05,"2016","630-930,330-530",300,5,7,1.4,"NE 0-3,SW 0-3",NA,"SB"
"BOGU",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"BRAN",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"Bird sp.",2016-10-05,"2016","630-930,330-530",300,5,61,12.2,"NE 0-3,SW 0-3",NA,"SB"
"CANG",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"CATE",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"COEI",2016-10-05,"2016","630-930,330-530",300,5,246,49.2,"NE 0-3,SW 0-3",NA,"SB"
"COLO",2016-10-05,"2016","630-930,330-530",300,5,32,6.4,"NE 0-3,SW 0-3",NA,"SB"
"CORA",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"COTE",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"Cormorant sp.",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"DCCO",2016-10-05,"2016","630-930,330-530",300,5,58,11.6,"NE 0-3,SW 0-3",NA,"SB"
"Duck sp.",2016-10-05,"2016","630-930,330-530",300,5,3,0.6,"NE 0-3,SW 0-3",NA,"SB"
"Falcon sp.",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"GRCO",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"GWFG",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"Grebe sp.",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"LAGU",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"LTDU",2016-10-05,"2016","630-930,330-530",300,5,1,0.2,"NE 0-3,SW 0-3",NA,"SB"
"Loon sp.",2016-10-05,"2016","630-930,330-530",300,5,1,0.2,"NE 0-3,SW 0-3",NA,"SB"
"MALL",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"MERL",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"Merganser sp.",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"NOGA",2016-10-05,"2016","630-930,330-530",300,5,11,2.2,"NE 0-3,SW 0-3",NA,"SB"
"NOHA",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"NOPI",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"OSPR",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"PAJA",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"PAWA",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"PEFA",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"Peep sp.",2016-10-05,"2016","630-930,330-530",300,5,3,0.6,"NE 0-3,SW 0-3",NA,"SB"
"RAZO",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"RBGU",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"RBME",2016-10-05,"2016","630-930,330-530",300,5,1,0.2,"NE 0-3,SW 0-3",NA,"SB"
"RNGR",2016-10-05,"2016","630-930,330-530",300,5,1,0.2,"NE 0-3,SW 0-3",NA,"SB"
"RTHU",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"RTLO",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"SEPL",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"SSHA",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"SUSC",2016-10-05,"2016","630-930,330-530",300,5,60,12,"NE 0-3,SW 0-3",NA,"SB"
"Scoter sp.",2016-10-05,"2016","630-930,330-530",300,5,45,9,"NE 0-3,SW 0-3",NA,"SB"
"Shorebird sp.",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"Tern sp.",2016-10-05,"2016","630-930,330-530",300,5,0,0,"NE 0-3,SW 0-3",NA,"SB"
"WWSC",2016-10-05,"2016","630-930,330-530",300,5,3,0.6,"NE 0-3,SW 0-3",NA,"SB"
"ABDU",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"BAEA",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"BLGU",2016-10-06,"2016","630-930,330-530",300,5,1,0.2,"S 0-3, 4-7",NA,"SB"
"BLKI",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"BLSC",2016-10-06,"2016","630-930,330-530",300,5,11,2.2,"S 0-3, 4-7",NA,"SB"
"BOGU",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"BRAN",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"Bird sp.",2016-10-06,"2016","630-930,330-530",300,5,31,6.2,"S 0-3, 4-7",NA,"SB"
"CANG",2016-10-06,"2016","630-930,330-530",300,5,4,0.8,"S 0-3, 4-7",NA,"SB"
"CATE",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"COEI",2016-10-06,"2016","630-930,330-530",300,5,134,26.8,"S 0-3, 4-7",NA,"SB"
"COLO",2016-10-06,"2016","630-930,330-530",300,5,13,2.6,"S 0-3, 4-7",NA,"SB"
"CORA",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"COTE",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"Cormorant sp.",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"DCCO",2016-10-06,"2016","630-930,330-530",300,5,4,0.8,"S 0-3, 4-7",NA,"SB"
"Duck sp.",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"Falcon sp.",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"GRCO",2016-10-06,"2016","630-930,330-530",300,5,2,0.4,"S 0-3, 4-7",NA,"SB"
"GWFG",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"Grebe sp.",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"LAGU",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"LTDU",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"Loon sp.",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"MALL",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"MERL",2016-10-06,"2016","630-930,330-530",300,5,1,0.2,"S 0-3, 4-7",NA,"SB"
"Merganser sp.",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"NOGA",2016-10-06,"2016","630-930,330-530",300,5,58,11.6,"S 0-3, 4-7",NA,"SB"
"NOHA",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"NOPI",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"OSPR",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"PAJA",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"PAWA",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"PEFA",2016-10-06,"2016","630-930,330-530",300,5,1,0.2,"S 0-3, 4-7",NA,"SB"
"Peep sp.",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"RAZO",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"RBGU",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"RBME",2016-10-06,"2016","630-930,330-530",300,5,3,0.6,"S 0-3, 4-7",NA,"SB"
"RNGR",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"RTHU",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"RTLO",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"SEPL",2016-10-06,"2016","630-930,330-530",300,5,7,1.4,"S 0-3, 4-7",NA,"SB"
"SSHA",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"SUSC",2016-10-06,"2016","630-930,330-530",300,5,143,28.6,"S 0-3, 4-7",NA,"SB"
"Scoter sp.",2016-10-06,"2016","630-930,330-530",300,5,54,10.8,"S 0-3, 4-7",NA,"SB"
"Shorebird sp.",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"Tern sp.",2016-10-06,"2016","630-930,330-530",300,5,0,0,"S 0-3, 4-7",NA,"SB"
"WWSC",2016-10-06,"2016","630-930,330-530",300,5,10,2,"S 0-3, 4-7",NA,"SB"
"ABDU",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"BAEA",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"BLGU",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"BLKI",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"BLSC",2016-10-07,"2016",NA,300,5,4,0.8,"S 0-3",NA,"SB"
"BOGU",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"BRAN",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"Bird sp.",2016-10-07,"2016",NA,300,5,65,13,"S 0-3",NA,"SB"
"CANG",2016-10-07,"2016",NA,300,5,28,5.6,"S 0-3",NA,"SB"
"CATE",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"COEI",2016-10-07,"2016",NA,300,5,218,43.6,"S 0-3",NA,"SB"
"COLO",2016-10-07,"2016",NA,300,5,13,2.6,"S 0-3",NA,"SB"
"CORA",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"COTE",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"Cormorant sp.",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"DCCO",2016-10-07,"2016",NA,300,5,173,34.6,"S 0-3",NA,"SB"
"Duck sp.",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"Falcon sp.",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"GRCO",2016-10-07,"2016",NA,300,5,1,0.2,"S 0-3",NA,"SB"
"GWFG",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"Grebe sp.",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"LAGU",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"LTDU",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"Loon sp.",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"MALL",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"MERL",2016-10-07,"2016",NA,300,5,1,0.2,"S 0-3",NA,"SB"
"Merganser sp.",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"NOGA",2016-10-07,"2016",NA,300,5,8,1.6,"S 0-3",NA,"SB"
"NOHA",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"NOPI",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"OSPR",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"PAJA",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"PAWA",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"PEFA",2016-10-07,"2016",NA,300,5,1,0.2,"S 0-3",NA,"SB"
"Peep sp.",2016-10-07,"2016",NA,300,5,7,1.4,"S 0-3",NA,"SB"
"RAZO",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"RBGU",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"RBME",2016-10-07,"2016",NA,300,5,2,0.4,"S 0-3",NA,"SB"
"RNGR",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"RTHU",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"RTLO",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"SEPL",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"SSHA",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
"SUSC",2016-10-07,"2016",NA,300,5,43,8.6,"S 0-3",NA,"SB"
"Scoter sp.",2016-10-07,"2016",NA,300,5,14,2.8,"S 0-3",NA,"SB"
"Shorebird sp.",2016-10-07,"2016",NA,300,5,0,0,"S 0-3",NA,"SB"
